order_id,order_date,region,category,unit_price,quantity,discount,sales
899,2025-12-29,South,Clothing,1457.16,10,0.1,13114.44
900,2025-08-27,East,Electronics,712.45,3,0.0,2137.35
901,2025-10-01,North,Clothing,3166.31,9,0.1,25647.11
902,2025-10-21,North,Home,318.94,4,0.05,1211.97
903,2025-08-15,South,Electronics,3755.79,3,0.2,9013.9
904,2025-01-15,North,Food,1622.05,2,0.05,3081.9
905,2025-07-11,North,Clothing,50.67,10,0.0,506.7
906,2025-04-29,North,Electronics,2580.09,9,0.2,18576.65
907,2025-01-28,Central,Clothing,281.92,4,0.1,1014.91
908,2025-07-21,East,Electronics,1417.04,3,0.1,3826.01
909,2025-02-08,South,Electronics,3549.53,7,0.1,22362.04
910,2025-09-30,South,Clothing,360.31,8,0.2,2305.98
911,2025-08-19,Central,Food,4204.73,2,0.05,7988.99
912,2025-03-27,East,Electronics,68.91,7,0.2,385.9
913,2025-05-06,South,Electronics,1271.78,5,0.2,5087.12
914,2025-10-27,North,Electronics,3717.48,5,0.0,18587.4
915,2025-01-25,South,Food,1615.54,3,0.2,3877.3
916,2025-05-25,North,Food,554.37,5,0.1,2494.66
917,2025-01-13,Central,Home,1833.16,2,0.05,3483.0
918,2025-07-31,North,Clothing,1388.45,4,0.05,5276.11
919,2025-01-25,South,Food,4221.42,6,0.05,24062.09
920,2025-03-09,South,Clothing,1601.07,1,0.1,1440.96
921,2025-03-08,South,Home,3955.22,10,0.1,35596.98
922,2025-08-21,Central,Clothing,4464.77,4,0.1,16073.17
923,2025-04-19,Central,Food,2197.4,6,0.1,11865.96
924,2025-05-26,East,Clothing,4554.22,9,0.1,36889.18
925,2025-04-21,South,Food,1917.72,2,0.2,3068.35
926,2025-08-16,North,Clothing,4822.19,7,0.1,30379.8
927,2025-04-21,Central,Food,491.98,6,0.1,2656.69
928,2025-02-03,South,Food,3450.75,2,0.1,6211.35
929,2025-04-21,South,Clothing,2494.38,8,0.1,17959.54
930,2025-09-21,Central,Home,1968.86,7,0.05,13092.92
931,2025-08-24,East,Electronics,3181.92,5,0.1,14318.64
932,2025-03-24,Central,Home,3534.09,5,0.2,14136.36
933,2025-02-11,Central,Clothing,71.6,7,0.2,400.96
934,2025-04-11,North,Home,876.42,9,0.2,6310.22
935,2025-01-06,North,Food,3579.58,9,0.0,32216.22
936,2025-06-29,East,Electronics,3348.61,9,0.05,28630.62
937,2025-10-09,South,Clothing,4831.94,6,0.1,26092.48
938,2025-11-16,Central,Clothing,3817.14,10,0.0,38171.4
939,2025-08-14,East,Clothing,4756.32,6,0.1,25684.13
940,2025-11-11,North,Electronics,3527.58,3,0.0,10582.74
941,2025-12-31,Central,Food,1525.36,1,0.0,1525.36
942,2025-08-17,South,Clothing,571.56,7,0.2,3200.74
943,2025-10-16,North,Home,3920.03,4,0.2,12544.1
944,2025-05-30,North,Clothing,3238.54,1,0.0,3238.54
945,2025-10-04,North,Clothing,288.52,8,0.2,1846.53
946,2025-07-17,East,Clothing,1832.25,6,0.0,10993.5
947,2025-03-11,South,Clothing,4786.16,6,0.05,27281.11
948,2025-04-22,Central,Food,2526.99,2,0.2,4043.18
949,2025-01-04,East,Home,2192.01,1,0.2,1753.61
950,2025-12-16,East,Food,2315.61,2,0.2,3704.98
951,2025-11-27,East,Home,1083.97,4,0.05,4119.09
952,2025-11-14,North,Clothing,1875.1,2,0.0,3750.2
953,2025-12-16,South,Electronics,1880.58,1,0.1,1692.52
954,2025-04-05,East,Food,309.16,7,0.2,1731.3
955,2025-06-01,Central,Electronics,3849.46,8,0.0,30795.68
956,2025-11-07,South,Food,2111.7,6,0.05,12036.69
957,2025-05-17,Central,Clothing,4119.79,4,0.1,14831.24
958,2025-09-04,South,Food,4259.22,6,0.2,20444.26
959,2025-08-31,Central,Clothing,1099.37,3,0.05,3133.2
960,2025-01-31,North,Food,3303.9,8,0.05,25109.64
961,2025-02-09,East,Clothing,2387.79,10,0.1,21490.11
962,2025-08-17,Central,Clothing,4406.78,2,0.0,8813.56
963,2025-02-05,South,Home,1117.92,5,0.2,4471.68
964,2025-08-11,East,Clothing,3405.18,1,0.2,2724.14
965,2025-01-06,East,Home,3058.37,6,0.0,18350.22
966,2025-11-18,South,Clothing,1511.74,2,0.0,3023.48
967,2025-08-08,Central,Electronics,726.17,4,0.0,2904.68
968,2025-03-16,North,Clothing,3275.62,6,0.1,17688.35
969,2025-01-04,North,Electronics,3706.06,10,0.1,33354.54
970,2025-12-01,Central,Electronics,1612.36,8,0.2,10319.1
971,2025-05-14,East,Clothing,3241.92,8,0.1,23341.82
972,2025-04-28,East,Electronics,2005.9,6,0.05,11433.63
973,2025-04-04,East,Home,3580.37,4,0.2,11457.18
974,2025-03-03,East,Food,1036.12,8,0.1,7460.06
975,2025-07-13,Central,Clothing,4456.56,8,0.0,35652.48
976,2025-12-01,East,Electronics,1472.68,10,0.05,13990.46
977,2025-07-22,South,Clothing,1870.54,1,0.0,1870.54
978,2025-01-26,East,Home,337.56,4,0.2,1080.19
979,2025-06-22,North,Clothing,601.99,4,0.0,2407.96
980,2025-10-27,East,Clothing,2603.52,7,0.1,16402.18
981,2025-05-13,Central,Electronics,1374.58,7,0.1,8659.85
982,2025-11-22,North,Home,4185.63,8,0.2,26788.03
983,2025-04-28,Central,Food,122.73,5,0.0,613.65
984,2025-11-20,Central,Food,1926.52,7,0.2,10788.51
985,2025-10-02,North,Electronics,1719.86,8,0.0,13758.88
986,2025-07-31,Central,Clothing,145.67,9,0.05,1245.48
987,2025-08-13,Central,Electronics,665.62,3,0.1,1797.17
988,2025-01-20,East,Electronics,2097.53,3,0.2,5034.07
989,2025-04-23,South,Electronics,2489.68,4,0.05,9460.78
990,2025-05-20,Central,Clothing,2051.23,5,0.05,9743.34
991,2025-02-16,Central,Home,2678.14,10,0.2,21425.12
992,2025-01-01,Central,Electronics,2995.9,1,0.2,2396.72
993,2025-03-31,East,Clothing,99.12,7,0.05,659.15
994,2025-05-22,South,Home,2347.27,9,0.0,21125.43
995,2025-11-16,North,Electronics,4819.32,8,0.05,36626.83
996,2025-02-07,East,Food,2619.21,5,0.2,10476.84
997,2025-10-20,East,Home,3403.83,4,0.05,12934.55
998,2025-05-19,South,Electronics,1593.73,7,0.0,11156.11
999,2025-12-22,South,Home,3881.26,5,0.1,17465.67
1000,2025-11-29,East,Home,3875.96,7,0.1,24418.55
